Title,Recommended Title,Similarity Score
Digital development with online check-in and mobile room keys,State of the Digital Nation 2016,0.07658469414479008
Blockchain Will Be Used By 15% of Big Banks By 2017,"Welcome to GoogleBank, Facebook Bank, Amazon Bank, and Apple Bank - Enrique Dans",0.15886793595729615
Blockchain Will Be Used By 15% of Big Banks By 2017,Banca IMI Researcher: Blockchain Won't Work if Business Models Don't Change - CoinDesk,0.15612581763310268
Blockchain Will Be Used By 15% of Big Banks By 2017,Digital banking: Mondo hopes to become the Google or Facebook of the sector,0.1505386586299167
Blockchain Will Be Used By 15% of Big Banks By 2017,Singapore bank wants you to talk to its chatbot to get your banking done,0.1403367027178485
Blockchain Will Be Used By 15% of Big Banks By 2017,Blockchain won't kill banks: Bitcoin pioneer,0.1349860630902318
How CIOs Leverage Business Intelligence to Drive Smarter Decision-Making,Gartner Reprint,0.19317481328695388
How CIOs Leverage Business Intelligence to Drive Smarter Decision-Making,Magic Quadrant for Business Intelligence and Analytics Platforms,0.16414210395247716
How CIOs Leverage Business Intelligence to Drive Smarter Decision-Making,What is IT's role in digital transformation?,0.14481155016028235
How CIOs Leverage Business Intelligence to Drive Smarter Decision-Making,The AI business landscape,0.11491369876020538
How CIOs Leverage Business Intelligence to Drive Smarter Decision-Making,What it Means to Be a 'Growth Hacker' According to Julie Zhou,0.11476216073005958
Six iconic retailers and their digital transformation journeys,The future of traditional retail is digital,0.14683824571144194
Six iconic retailers and their digital transformation journeys,Confirmed: Walmart buys Jet.com for $3B in cash,0.13561547760174414
Six iconic retailers and their digital transformation journeys,"Walgreens now lets you digitally clip coupons from its iOS app, redeem in-store through Apple Pay with loyalty card",0.10628526821795704
Six iconic retailers and their digital transformation journeys,How We Lost 47% of Our Users After a Redesign | Icons8,0.10293808608748875
Six iconic retailers and their digital transformation journeys,Using analytics to turbocharge China's e-commerce performance,0.09493478766829737
The future of traditional retail is digital,Using analytics to turbocharge China's e-commerce performance,0.17428621932594063
The future of traditional retail is digital,Where is the bank's digital vision? - Chris Skinner's blog,0.17163482758839058
The future of traditional retail is digital,"Samsung, SapientRazorfish Show IoT Retail Approach At NRF",0.154287463779323
The future of traditional retail is digital,Six iconic retailers and their digital transformation journeys,0.14683824571144194
The future of traditional retail is digital,How enterprise architects can help ensure success with digital transformations,0.13875985832097887
Large CPGs are under attack by startups... and consumers are winning,We are on the verge of a consumer M&A avalanche,0.2721013845420194
Large CPGs are under attack by startups... and consumers are winning,The Science of Cycology,0.12760323046255068
Large CPGs are under attack by startups... and consumers are winning,Why Are CMOs Dropping Like Flies?,0.11814343617534928
Large CPGs are under attack by startups... and consumers are winning,Using analytics to turbocharge China's e-commerce performance,0.11530692974718261
Large CPGs are under attack by startups... and consumers are winning,Learn Microservices in Java - DZone - Refcardz,0.10472782405868926
Breaking: Apple's Search Ads go LIVE!,Google : End Of The Online Advertising Bubble,0.18244533157042275
Breaking: Apple's Search Ads go LIVE!,Today in Apple history: 'Here's to the crazy ones...' | Cult of Mac,0.16101935327517963
Breaking: Apple's Search Ads go LIVE!,What Pinterest learned in two years working on its search engine,0.14591157133307175
Breaking: Apple's Search Ads go LIVE!,Voice Search Could Become Mainstream Within the Next 5 Years,0.14263496925145625
Breaking: Apple's Search Ads go LIVE!,Apple's secret strategy: Underpromise and overdeliver,0.13559083420349763
"Use Docker to build, test and push your Artifacts",Labelling automated builds on Docker Hub - Microscaling Systems,0.20488279996493394
"Use Docker to build, test and push your Artifacts",Microsoft's new AI tools help developers build smart apps and bots,0.16389563778903155
"Use Docker to build, test and push your Artifacts",Hedron: Or my dissatisfaction with local development #Drupal,0.1585392988776712
"Use Docker to build, test and push your Artifacts",Meet Aquifer: A build system for easier Drupal development,0.1565250523198774
"Use Docker to build, test and push your Artifacts",Google Cloud Platform sets a course for new horizons,0.15385488604500558
IBM Watson: Talking To An Ad,"Apple &amp; IBM launch first 'MobileFirst for iOS' education app, IBM Watson Element",0.18491525655004168
IBM Watson: Talking To An Ad,IBM wants to bring machine learning to the mainframe,0.1740611391375248
IBM Watson: Talking To An Ad,Silicon Valley legend Bill Campbell has died - here is some of his best leadership advice,0.1607025753065355
IBM Watson: Talking To An Ad,"IBM e Visa transformam automóveis, eletrodomésticos e outros dispositivos conectados em potenciais pontos de vendas",0.1332981878978971
IBM Watson: Talking To An Ad,Bring a dinosaur to life with Watson IoT Platform and Node-RED,0.13175314586088835
Bringing Pokémon GO to life on Google Cloud,Pokémon Go to go global 'soon' as hit game launches in three more countries,0.24886811754687793
Bringing Pokémon GO to life on Google Cloud,Blog | Niantic,0.17479463817065868
Bringing Pokémon GO to life on Google Cloud,Dial in with ease using the latest Google Calendar app for Android,0.10659812841073017
Bringing Pokémon GO to life on Google Cloud,Will Google NLI kill the market? Linguistic APIs review,0.1010938369919107
Bringing Pokémon GO to life on Google Cloud,Improvements coming to the Google Analytics desktop UI,0.09869356907144644
Google's Cloud Machine Learning service is now in public beta,Machine learning is a poor fit for most businesses,0.48070470865711024
Google's Cloud Machine Learning service is now in public beta,"Introducing Cloud Natural Language API, Speech API open beta and our West Coast region expansion",0.4123010857879153
Google's Cloud Machine Learning service is now in public beta,"Google Cloud Machine Learning family grows with new API, editions and pricing",0.3556891848428935
Google's Cloud Machine Learning service is now in public beta,Google creates new European research group to focus on machine learning,0.3453094409468243
Google's Cloud Machine Learning service is now in public beta,TPOT: A Python tool for automating data science,0.32452075383063667
Mastercard lança plataforma de APIs abertas para soluções de pagamentos - Startupi,Mastercard libera APIs para quem quer desenvolver novas fintechs,0.5488936377112976
Mastercard lança plataforma de APIs abertas para soluções de pagamentos - Startupi,Apple e Google querem que você pague por assinatura em apps,0.14687214834862442
Mastercard lança plataforma de APIs abertas para soluções de pagamentos - Startupi,Aplicativos do Android agora podem reagir com o ambiente | Google Discovery,0.14633837869330948
Mastercard lança plataforma de APIs abertas para soluções de pagamentos - Startupi,"Conheça a Liga IoT, plataforma de inovação aberta que irá acelerar projetos ligados a Internet das Coisas",0.1397220273084137
Mastercard lança plataforma de APIs abertas para soluções de pagamentos - Startupi,1% das empresas dominam 94% das receitas na App Store,0.13913664180493293
All Together Now. Introducing G Suite.,Google Cloud Platform sets a course for new horizons,0.13998833857108484
All Together Now. Introducing G Suite.,Celebrating TensorFlow's First Year,0.1371740993798416
All Together Now. Introducing G Suite.,Google connects BigQuery to Google Drive and Sheets,0.13264333774115458
All Together Now. Introducing G Suite.,Here's proof that Google is getting serious about battling Facebook in a key area,0.13070397270424292
All Together Now. Introducing G Suite.,Now playing: New ISO security and privacy certifications for Google Cloud Platform,0.13059556762846017
Save time with Quick Access in Drive,[Security] How to Set Expiration Dates for Shared Google Drive Files,0.1605739199332435
Save time with Quick Access in Drive,"Opening Google Docs, Sheets, and Slides files on mobile now easier when you're offline",0.1604157182519148
Save time with Quick Access in Drive,"Google Drive grows more powerful, feature by feature - TechRepublic",0.1547121051149507
Save time with Quick Access in Drive,Introducing Google Cloud Search: Bringing the power of Google Search to G Suite customers,0.1412974277530291
Save time with Quick Access in Drive,Introducing Google Cloud Search: Bringing the power of Google Search to G Suite customers,0.1412974277530291
Google Cloud Platform sets a course for new horizons,Now playing: New ISO security and privacy certifications for Google Cloud Platform,0.25758155209711675
Google Cloud Platform sets a course for new horizons,"Introducing Cloud Natural Language API, Speech API open beta and our West Coast region expansion",0.25025011362899596
Google Cloud Platform sets a course for new horizons,Building immutable entities into Google Cloud Datastore,0.24877479449001805
Google Cloud Platform sets a course for new horizons,Enterprise developers look out: this week on Google Cloud Platform,0.24764743816730067
Google Cloud Platform sets a course for new horizons,"Google Cloud Platform adds two new regions, 10 more to come",0.24716111672768826
New Early Adopter Programs: Team Drives and a new Hangouts video meetings experience,"Google Drive grows more powerful, feature by feature - TechRepublic",0.2714029215414187
New Early Adopter Programs: Team Drives and a new Hangouts video meetings experience,Google Drive for Mac/PC just got better! Now sync only the subfolders you need.,0.2285600684007439
New Early Adopter Programs: Team Drives and a new Hangouts video meetings experience,Slack and Google announce partnership focused on better integrating their services,0.20872224326855482
New Early Adopter Programs: Team Drives and a new Hangouts video meetings experience,Add the Same File to Multiple Folders in Google Drive without Copying,0.19726616775997488
New Early Adopter Programs: Team Drives and a new Hangouts video meetings experience,[Security] How to Set Expiration Dates for Shared Google Drive Files,0.18427661306080592
"Explore in Docs, Sheets and Slides makes work a breeze - and makes you look good, too","Opening Google Docs, Sheets, and Slides files on mobile now easier when you're offline",0.33257457215610237
"Explore in Docs, Sheets and Slides makes work a breeze - and makes you look good, too",Here's How Google Makes Sure It (Almost) Never Goes Down,0.23924009805682603
"Explore in Docs, Sheets and Slides makes work a breeze - and makes you look good, too",Google connects BigQuery to Google Drive and Sheets,0.21573209939374613
"Explore in Docs, Sheets and Slides makes work a breeze - and makes you look good, too","Choose the Google Docs, Sheets, and Slides files you want to access offline",0.20867560175790445
"Explore in Docs, Sheets and Slides makes work a breeze - and makes you look good, too",'Training for Google Apps' Is One Of Chrome's Best Kept Secrets - OMG! Chrome!,0.1960918964370518
